date,source,sentence,depth
2009-04-15,oba,"And the argument says that the federal government should have already preemptively stepped in and taken over major financial institutions the way that the FDIC currently intervenes in smaller banks, and that our failure, my administration's failure to do so is yet another example of Washington coddling Wall Street -- ""Why aren't you tougher on the banks?""",10
2009-04-15,oba,So let me be clear: The reason we have not taken this step has nothing to do with any ideological or political judgment we've made about government involvement in banks.,9
2009-04-15,oba,It's certainly not because of any concern we have for the management and shareholders whose actions helped to cause this mess.,8
2009-04-15,oba,"Rather, it's because we believe that preemptive government takeovers are likely to end up costing taxpayers even more in the end, and because it's more likely to undermine than create confidence.",8
2009-04-15,oba,"Governments should practice the same principle as doctors: First, do no harm.",4
2009-04-15,oba,"So rest assured -- we will do whatever is necessary to get credit flowing again, but we will do so in ways that minimize risks to taxpayers and to the broader economy.",8
2009-04-15,oba,"To that end, in addition to the program to provide capital to the banks, we've launched a plan that will pair government resources with private investment in order to clear away the old loans and securities -- the so-called toxic assets -- that are also preventing our banks from lending money.",10
2009-04-15,oba,"Now, what we've also learned during this crisis is that our banks aren't the only institutions affected by these toxic assets that are clogging the financial system.",8
2009-04-15,oba,"AIG, for example, is not a bank, it's an insurance company, as I mentioned -- and yet because it chose to insure billions of dollars worth of risky assets, essentially creating a hedge fund on top of an insurance company, its failure could threaten the entire financial system and freeze lending even more.",10
2009-04-15,oba,"And that's why, as frustrating as it is -- and I promise you, nobody is more frustrated than me with AIG -- I promise -- we had to provide support for AIG, because the entire system, as fragile as it is, could be profoundly endangered if AIG went into a liquidation bankruptcy.",9
2009-04-15,oba,"It's also why we need new legal authority so that we have the power to intervene in such financial institutions, the same way that bankruptcy courts currently do with businesses that hit hard times but don't pose systemic risks -- and that way we can restructure these businesses in an orderly way that doesn't induce panic in the financial system -- and, by the way, will allow us to restructure inappropriate bonus contracts without creating a perception the government can just change compensation rules on a whim.",10
2009-04-15,oba,"This is also why we're moving aggressively to unfreeze markets and jumpstart lending outside the banking system, where more than half of all lending in America actually takes place.",11
2009-04-15,oba,"To do this, we've started a program that will increase guarantees for small business loans and unlock the market for auto loans and student loans.",7
2009-04-15,oba,"And to stabilize the housing market, we've launched a plan that will save up to four million responsible homeowners from foreclosure and help many millions more to refinance their homes.",6
2009-04-15,oba,"In a few weeks, we will also reassess the state of Chrysler and General Motors, two companies with an important place in our history and a large footprint in our economy -- but two companies that have also fallen on hard times.",7
2009-04-15,oba,"Late last year, the companies were given transitional loans by the previous administration to tide them over as they worked to develop viable business plans.",5
2009-04-15,oba,"Unfortunately, the plans they developed fell short, so we've given them some additional time to work these complex issues through.",5
2009-04-15,oba,"And by the way, we owed that not to the executives whose bad bets contributed to the weakening of their companies, but to the hundreds of thousands of workers whose livelihoods hang in the balance -- entire towns, entire communities, entire states are profoundly impacted by what happens in the auto industry.",9
2009-04-15,oba,"Now, it is our fervent hope that in the coming weeks, Chrysler will find a viable partner and GM will develop a business plan that will put it on a path to profitability without endless support from American taxpayer.",10
2009-04-15,oba,"In the meantime, we're taking steps to spur demand for American cars and provide relief for autoworkers and their communities.",7
2009-04-15,oba,And we will continue to reaffirm this nation's commitment to a 21st-century American auto industry that creates new jobs and builds the fuel-efficient cars and trucks that will carry us toward a clean-energy future.,12
2009-04-15,oba,"Finally, to coordinate a global response to this global recession, I went to the meeting of the G20 nations in London the other week.",5
2009-04-15,oba,Each nation has undertaken significant stimulus to spur demand.,2
2009-04-15,oba,All agreed to pursue tougher regulatory reforms.,3
2009-04-15,oba,"We also agreed to triple the lending capacity of the International Monetary Fund -- which, as many of you know, is an international financial institution supported by all the major economies -- so that they can provide direct assistance to developing nations and vulnerable populations.",8
