date,source,sentence,depth
2008-01-28,gwb,Charitable donations are higher than ever.,3
2008-01-28,gwb,"Faith-based groups are bringing hope to pockets of despair, with newfound support from the Federal Government.",5
2008-01-28,gwb,"And to help guarantee equal treatment of faith-based organizations when they compete for Federal funds, I ask you to permanently extend charitable choice.",7
2008-01-28,gwb,Tonight the armies of compassion continue the march to a new day in the Gulf Coast.,6
2008-01-28,gwb,America honors the strength and resilience of the people of this region.,6
2008-01-28,gwb,We reaffirm our pledge to help them build stronger and better than before.,7
2008-01-28,gwb,"And tonight I'm pleased to announce that in April, we will host this year's North American Summit of Canada, Mexico, and the United States in the great city of New Orleans.",9
2008-01-28,gwb,There are two other pressing challenges that I've raised repeatedly before this body and that this body has failed to address: entitlement spending and immigration.,6
2008-01-28,gwb,"Every Member in this Chamber knows that spending on entitlement programs like Social Security, Medicare, and Medicaid is growing faster than we can afford.",7
2008-01-28,gwb,"We all know the painful choices ahead if America stays on this path: massive tax increases, sudden and drastic cuts in benefits, or crippling deficits.",5
2008-01-28,gwb,I've laid out proposals to reform these programs.,4
2008-01-28,gwb,Now I ask Members of Congress to offer your proposals and come up with a bipartisan solution to save these vital programs for our children and our grandchildren.,10
2008-01-28,gwb,The other pressing challenge is immigration.,2
2008-01-28,gwb,"America needs to secure our borders, and with your help, my administration is taking steps to do so.",4
2008-01-28,gwb,"We're increasing worksite enforcement, deploying fences and advanced technologies to stop illegal crossings.",4
2008-01-28,gwb,"We've effectively ended the policy of catch-and-release at the border, and by the end of this year, we will have doubled the number of Border Patrol agents.",6
2008-01-28,gwb,Yet we also need to acknowledge that we will never fully secure our border until we create a lawful way for foreign workers to come here and support our economy.,8
2008-01-28,gwb,This will take pressure off the border and allow law enforcement to concentrate on those who mean us harm.,7
2008-01-28,gwb,We must also find a sensible and humane way to deal with people here illegally.,5
2008-01-28,gwb,"Illegal immigration is complicated, but it can be resolved.",2
2008-01-28,gwb,And it must be resolved in a way that upholds both our laws and our highest ideals.,6
2008-01-28,gwb,This is the business of our Nation here at home.,4
2008-01-28,gwb,Yet building a prosperous future for our citizens also depends on confronting enemies abroad and advancing liberty in troubled regions of the world.,9
2008-01-28,gwb,"Our foreign policy is based on a clear premise: We trust that people, when given the chance, will choose a future of freedom and peace.",5
2008-01-28,gwb,"In the last 7 years, we have witnessed stirring moments in the history of liberty.",5
2008-01-28,gwb,We've seen citizens in Georgia and Ukraine stand up for their right to free and fair elections.,5
2008-01-28,gwb,We've seen people in Lebanon take to the streets to demand their independence.,4
2008-01-28,gwb,We've seen Afghans emerge from the tyranny of the Taliban and choose a new President and a new parliament.,6
2008-01-28,gwb,We've seen jubilant Iraqis holding up ink-stained fingers and celebrating their freedom.,4
2008-01-28,gwb,These images of liberty have inspired us.,3
2008-01-28,gwb,"In the past 7 years, we've also seen the images that have sobered us.",3
2008-01-28,gwb,We've watched throngs of mourners in Lebanon and Pakistan carrying the caskets of beloved leaders taken by the assassin's hand.,10
2008-01-28,gwb,"We've seen wedding guests in blood-soaked finery staggering from a hotel in Jordan, Afghans and Iraqis blown up in mosques and markets, and trains in London and Madrid ripped apart by bombs.",7
2008-01-28,gwb,"On a clear September day, we saw thousands of our fellow citizens taken from us in an instant.",5
2008-01-28,gwb,"These horrific images serve as a grim reminder: The advance of liberty is opposed by terrorists and extremists, evil men who despise freedom, despise America, and aim to subject millions to their violent rule.",7
2008-01-28,gwb,"Since 9/11, we have taken the fight to these terrorists and extremists.",3
2008-01-28,gwb,"We will stay on the offense, we will keep up the pressure, and we will deliver justice to our enemies.",4
2008-01-28,gwb,We are engaged in the defining ideological struggle of the 21st century.,5
2008-01-28,gwb,The terrorists oppose every principle of humanity and decency that we hold dear.,4
2008-01-28,gwb,"Yet in this war on terror, there is one thing we and our enemies agree on: In the long run, men and women who are free to determine their own destinies will reject terror and refuse to live in tyranny.",6
2008-01-28,gwb,"And that is why the terrorists are fighting to deny this choice to the people in Lebanon, Iraq, Afghanistan, Pakistan, and the Palestinian Territories.",11
2008-01-28,gwb,"And that is why, for the security of America and the peace of the world, we are spreading the hope of freedom.",7
2008-01-28,gwb,"In Afghanistan, America, our 25 NATO allies, and 15 partner nations are helping the Afghan people defend their freedom and rebuild their country.",6
2008-01-28,gwb,"Thanks to the courage of these military and civilian personnel, a nation that was once a safe haven for Al Qaida is now a young democracy where boys and girls are going to school, new roads and hospitals are being built, and people are looking to the future with new hope.",11
2008-01-28,gwb,"These successes must continue, so we're adding 3,200 marines to our forces in Afghanistan, where they will fight the terrorists and train the Afghan Army and police.",8
2008-01-28,gwb,"Defeating the Taliban and Al Qaida is critical to our security, and I thank the Congress for supporting America's vital mission in Afghanistan.",6
2008-01-28,gwb,"In Iraq, the terrorists and extremists are fighting to deny a proud people their liberty and fighting to establish safe havens for attacks across the world.",7
2008-01-28,gwb,"One year ago, our enemies were succeeding in their efforts to plunge Iraq into chaos.",5
2008-01-28,gwb,So we reviewed our strategy and changed course.,2
